# Time,Rho,NinA,NinB,NoutB,Nrec
3.099999999999999978e-02,5.895135782608175207e-23,4.360363668756750855e+00,6.975971706534529531e-04,2.109614891739323718e-07,3.717157815117389285e-11
3.200000000000000067e-02,5.895135782608175207e-23,4.500936212687517646e+00,7.425873578416365955e-04,2.313733591726043723e-07,4.732471134047955684e-11
3.300000000000000155e-02,5.895135782608175207e-23,4.641503487003815209e+00,7.889819811222090976e-04,2.530605013787011070e-07,5.963591247564182138e-11
3.400000000000000244e-02,5.895135782608175207e-23,4.782065491903186860e+00,8.367809491970949146e-04,2.760615177197562369e-07,7.443852591677568400e-11
3.500000000000000333e-02,5.895135782608175207e-23,4.922622227583166143e+00,8.859841707727027617e-04,3.004150076138709085e-07,9.209842100972310444e-11
3.600000000000000422e-02,5.895135782608175207e-23,5.063173694241277722e+00,9.365915545599266985e-04,3.261595679698368638e-07,1.130148186348378768e-10
3.699999999999999817e-02,5.895135782608175207e-23,5.203719892075040931e+00,9.886030092741448280e-04,3.533337931872598697e-07,1.376218824589159519e-10
3.799999999999999906e-02,5.895135782608175207e-23,5.344260821281967999e+00,1.042018443635219296e-03,3.819762751566829604e-07,1.663892668148037252e-10
3.899999999999999994e-02,5.895135782608175207e-23,5.484796482059561384e+00,1.096837766367497052e-03,4.121256032597094699e-07,1.998237232328392692e-10
4.000000000000000083e-02,5.895135782608175207e-23,5.625326874605319105e+00,1.153060886199808220e-03,4.438203643691267510e-07,2.384693703788798332e-10
4.100000000000000172e-02,5.895135782608175207e-23,5.765851999116728521e+00,1.210687711865467186e-03,4.770991428490287836e-07,2.829090517479926579e-10
4.200000000000000261e-02,5.895135782608175207e-23,5.906371855791274328e+00,1.269718152102271074e-03,5.120005205549400005e-07,3.337647875014227189e-10
4.300000000000000350e-02,5.895135782608175207e-23,6.046886444826427898e+00,1.330152115652500841e-03,5.485630768339380539e-07,3.916988251148723703e-10
4.399999999999999745e-02,5.895135782608175207e-23,6.187395766419657051e+00,1.391989511262920398e-03,5.868253885247775883e-07,4.574141770717688277e-10
4.499999999999999833e-02,5.895135782608175207e-23,6.327899820768422501e+00,1.455230247684776834e-03,6.268260299580129544e-07,5.316554903401994012e-10
4.599999999999999922e-02,5.895135782608175207e-23,6.468398608070173417e+00,1.519874233673798895e-03,6.686035729561214523e-07,6.152090034447611735e-10
4.700000000000000011e-02,5.895135782608175207e-23,6.608892128522358078e+00,1.585921377990199155e-03,7.121965868336271041e-07,7.089038983394857969e-10
4.800000000000000100e-02,5.895135782608175207e-23,6.749380382322411442e+00,1.653371589398671846e-03,7.576436383972230506e-07,8.136123928125017044e-10
4.900000000000000189e-02,5.895135782608175207e-23,6.889863369667764026e+00,1.722224776668393291e-03,8.049832919458955352e-07,9.302500853664242965e-10
5.000000000000000278e-02,5.895135782608175207e-23,7.030341090755838351e+00,1.792480848573021470e-03,8.542541092710464064e-07,1.059776591864647435e-09
5.100000000000000366e-02,5.895135782608175207e-23,7.170813545784050724e+00,1.864139713890696675e-03,9.054946496566169961e-07,1.203196012647822668e-09
5.200000000000000455e-02,5.895135782608175207e-23,7.311280734949806792e+00,1.937201281404039768e-03,9.587434698792105162e-07,1.361556911433581227e-09
5.299999999999999850e-02,5.895135782608175207e-23,7.451742658450507761e+00,2.011665459900153705e-03,1.014039124208215937e-06,1.535952925041783743e-09
5.399999999999999939e-02,5.895135782608175207e-23,7.592199316483547733e+00,2.087532158170622883e-03,1.071420164405931124e-06,1.727522717555985036e-09
5.500000000000000028e-02,5.895135782608175207e-23,7.732650709246311038e+00,2.164801285011512273e-03,1.130925139727685236e-06,1.937450809055008451e-09
5.600000000000000117e-02,5.895135782608175207e-23,7.873096836936176679e+00,2.243472749223365901e-03,1.192592596921962177e-06,2.166966981894802573e-09
5.700000000000000205e-02,5.895135782608175207e-23,8.013537699750514776e+00,2.323546459611211187e-03,1.256461080230525538e-06,2.417347363370936728e-09
5.800000000000000294e-02,5.895135782608175207e-23,8.153973297886686566e+00,2.405022324984554174e-03,1.322569131388538236e-06,2.689913408539723844e-09
5.900000000000000383e-02,5.895135782608175207e-23,8.294403631542051514e+00,2.487900254157380392e-03,1.390955289624689359e-06,2.986033255729125795e-09
5.999999999999999778e-02,5.895135782608175207e-23,8.434828700913953980e+00,2.572180155948157465e-03,1.461658091661314234e-06,3.307121123361867229e-09
6.099999999999999867e-02,5.895135782608175207e-23,8.575248506199741882e+00,2.657861939179830772e-03,1.534716071714519787e-06,3.654637515137438024e-09
6.199999999999999956e-02,5.895135782608175207e-23,8.715663047596740043e+00,2.744945512679826914e-03,1.610167761494306513e-06,4.030089158186455795e-09
6.300000000000000044e-02,5.895135782608175207e-23,8.856072325302282167e+00,2.833430785280049383e-03,1.688051690204691726e-06,4.435029433807357968e-09
6.400000000000000133e-02,5.895135782608175207e-23,8.996476339513684195e+00,2.923317665816883328e-03,1.768406384543833219e-06,4.871057921991451561e-09
6.500000000000000222e-02,5.895135782608175207e-23,9.136875090428260293e+00,3.014606063131192084e-03,1.851270368704151662e-06,5.339820787776261693e-09
6.600000000000000311e-02,5.895135782608175207e-23,9.277268578243310415e+00,3.107295886068316311e-03,1.936682164372454485e-06,5.843010429089191553e-09
6.700000000000000400e-02,5.895135782608175207e-23,9.417656803156132739e+00,3.201387043478076590e-03,2.024680290730058268e-06,6.382365866011241782e-09
6.800000000000000488e-02,5.895135782608175207e-23,9.558039765364018336e+00,3.296879444214772560e-03,2.115303264452911776e-06,6.959672108496306733e-09
6.900000000000000577e-02,5.895135782608175207e-23,9.698417465064245846e+00,3.393772997137179878e-03,2.208589599711719838e-06,7.576760730444220751e-09
7.000000000000000666e-02,5.895135782608175207e-23,9.838789902454093905e+00,3.492067611108554560e-03,2.304577808172066164e-06,8.235509229416493883e-09
7.100000000000000755e-02,5.895135782608175207e-23,9.979157077730825165e+00,3.591763194996628640e-03,2.403306398994536166e-06,8.937841535225743933e-09
7.200000000000000844e-02,5.895135782608175207e-23,1.011951899109170405e+01,3.692859657673611910e-03,2.504813878834839358e-06,9.685727325268090256e-09
7.299999999999999545e-02,5.895135782608175207e-23,1.025987564273398078e+01,3.795356908016191914e-03,2.609138751843934287e-06,1.048118222679477211e-08
7.399999999999999634e-02,5.895135782608175207e-23,1.040022703285490024e+01,3.899254854905533519e-03,2.716319519668150510e-06,1.132626757025718839e-08
7.499999999999999722e-02,5.895135782608175207e-23,1.054057316165170022e+01,4.004553407227278046e-03,2.826394681449310141e-06,1.222309063014108717e-08
7.599999999999999811e-02,5.895135782608175207e-23,1.068091402932161138e+01,4.111252473871544570e-03,2.939402733824854486e-06,1.317380390100879612e-08
7.699999999999999900e-02,5.895135782608175207e-23,1.082124963606185553e+01,4.219351963732928187e-03,3.055382170927963892e-06,1.418060544092440976e-08
7.799999999999999989e-02,5.895135782608175207e-23,1.096157998206964734e+01,4.328851785710500014e-03,3.174371484387680997e-06,1.524573841670644672e-08
7.900000000000000078e-02,5.895135782608175207e-23,1.110190506754219619e+01,4.439751848707805884e-03,3.296409163329036933e-06,1.637149109155871204e-08
8.000000000000000167e-02,5.895135782608175207e-23,1.124222489267670255e+01,4.552052061632872425e-03,3.421533694373170760e-06,1.756019672393449873e-08
8.100000000000000255e-02,5.895135782608175207e-23,1.138253945767035979e+01,4.665752333398196644e-03,3.549783561637453134e-06,1.881423323793569451e-08
8.200000000000000344e-02,5.895135782608175207e-23,1.152284876272035241e+01,4.780852572920753739e-03,3.681197246735612510e-06,2.013602294828160737e-08
8.300000000000000433e-02,5.895135782608175207e-23,1.166315280802386134e+01,4.897352689121994493e-03,3.815813228777853309e-06,2.152803301141830509e-08
8.400000000000000522e-02,5.895135782608175207e-23,1.180345159377805508e+01,5.015252590927846144e-03,3.953669984370982968e-06,2.299277425045147964e-08
8.500000000000000611e-02,5.895135782608175207e-23,1.194374512018010037e+01,5.134552187268705443e-03,4.094805987618531376e-06,2.453280187037308054e-08
8.600000000000000699e-02,5.895135782608175207e-23,1.208403338742714972e+01,5.255251387079449069e-03,4.239259710120877502e-06,2.615071464169887155e-08
8.700000000000000788e-02,5.895135782608175207e-23,1.222431639571635387e+01,5.377350099299428414e-03,4.387069620975370522e-06,2.784915516094770472e-08
8.799999999999999489e-02,5.895135782608175207e-23,1.236459414524485645e+01,5.500848232872467859e-03,4.538274186776451793e-06,2.963080922490917549e-08
8.899999999999999578e-02,5.895135782608175207e-23,1.250486663620978689e+01,5.625745696746862166e-03,4.692911871615781905e-06,3.149840617625159398e-08
8.999999999999999667e-02,5.895135782608175207e-23,1.264513386880827461e+01,5.752042399875388623e-03,4.851021137082356728e-06,3.345471781794913456e-08
9.099999999999999756e-02,5.895135782608175207e-23,1.278539584323743838e+01,5.879738251215291429e-03,5.012640442262637005e-06,3.550255928275874079e-08
9.199999999999999845e-02,5.895135782608175207e-23,1.292565255969439164e+01,6.008833159728289505e-03,5.177808243740668631e-06,3.764478799494099896e-08
9.299999999999999933e-02,5.895135782608175207e-23,1.306590401837623894e+01,6.139327034380578224e-03,5.346562995598204629e-06,3.988430384706589780e-08
9.400000000000000022e-02,5.895135782608175207e-23,1.320615021948007417e+01,6.271219784142824209e-03,5.518943149414830508e-06,4.222404876200016682e-08
9.500000000000000111e-02,5.895135782608175207e-23,1.334639116320299124e+01,6.404511317990165334e-03,5.694987154268085388e-06,4.466700690609286955e-08
9.600000000000000200e-02,5.895135782608175207e-23,1.348662684974206982e+01,6.539201544902215057e-03,5.874733456733585669e-06,4.721620375712519020e-08
9.700000000000000289e-02,5.895135782608175207e-23,1.362685727929438251e+01,6.675290373863058957e-03,6.058220500885145309e-06,4.987470652049524165e-08
9.800000000000000377e-02,5.895135782608175207e-23,1.376708245205700365e+01,6.812777713861255593e-03,6.245486728294907113e-06,5.264562375741661922e-08
9.900000000000000466e-02,5.895135782608175207e-23,1.390730236822698807e+01,6.951663473889832176e-03,6.436570578033454542e-06,5.553210492798825747e-08
1.000000000000000056e-01,5.895135782608175207e-23,1.404751702800139235e+01,7.091947562946292367e-03,6.631510486669940464e-06,5.853734025440645078e-08
1.010000000000000064e-01,5.895135782608175207e-23,1.418772643157725533e+01,7.233629890032610213e-03,6.830344888272212512e-06,6.166456094215392202e-08
1.020000000000000073e-01,5.895135782608175207e-23,1.432793057915162116e+01,7.376710364155229273e-03,7.033112214406929129e-06,6.491703803767450721e-08
1.030000000000000082e-01,5.895135782608175207e-23,1.446812947092151980e+01,7.521188894325066959e-03,7.239850894139690009e-06,6.829808331094681784e-08
1.040000000000000091e-01,5.895135782608175207e-23,1.460832310708397586e+01,7.667065389557512801e-03,7.450599354035152144e-06,7.181104808987584273e-08
1.049999999999999961e-01,5.895135782608175207e-23,1.474851148783599797e+01,7.814339758872424976e-03,7.665396018157157723e-06,7.545932361535962382e-08
1.059999999999999970e-01,5.895135782608175207e-23,1.488869461337460365e+01,7.963011911294132911e-03,7.884279308068855262e-06,7.924634042574326654e-08
1.069999999999999979e-01,5.895135782608175207e-23,1.502887248389678909e+01,8.113081755851438148e-03,8.107287642832821569e-06,8.317556858455646643e-08
1.079999999999999988e-01,5.895135782608175207e-23,1.516904509959954872e+01,8.264549201577611748e-03,8.334459439011185418e-06,8.725051691872069017e-08
1.089999999999999997e-01,5.895135782608175207e-23,1.530921246067986807e+01,8.417414157510396885e-03,8.565833110665752907e-06,9.147473344855826268e-08
1.100000000000000006e-01,5.895135782608175207e-23,1.544937456733472736e+01,8.571676532692001915e-03,8.801447069358124350e-06,9.585180438516544957e-08
1.110000000000000014e-01,5.895135782608175207e-23,1.558953141976109968e+01,8.727336236169110778e-03,9.041339724149824716e-06,1.003853546375466999e-07
1.120000000000000023e-01,5.895135782608175207e-23,1.572968301815594749e+01,8.884393176992874328e-03,9.285549481602415443e-06,1.050790469889761930e-07
1.130000000000000032e-01,5.895135782608175207e-23,1.586982936271622791e+01,9.042847264218912065e-03,9.534114745777631653e-06,1.099365824047708994e-07
1.140000000000000041e-01,5.895135782608175207e-23,1.600997045363888915e+01,9.202698406907313874e-03,9.787073918237497352e-06,1.149616992668598086e-07
1.150000000000000050e-01,5.895135782608175207e-23,1.615010629112087415e+01,9.363946514122638287e-03,1.004446539804444401e-05,1.201581739464017988e-07
1.160000000000000059e-01,5.895135782608175207e-23,1.629023687535912046e+01,9.526591494933912482e-03,1.030632758176143762e-05,1.255298195217619640e-07
1.170000000000000068e-01,5.895135782608175207e-23,1.643036220655054436e+01,9.690633258414637491e-03,1.057269886345210914e-05,1.310804865257523669e-07
1.180000000000000077e-01,5.895135782608175207e-23,1.657048228489207986e+01,9.856071713642776053e-03,1.084361763468086631e-05,1.368140620616032074e-07
1.190000000000000085e-01,5.895135782608175207e-23,1.671059711058063257e+01,1.002290676970075782e-02,1.111912228451301559e-05,1.427344700437970533e-07
1.199999999999999956e-01,5.895135782608175207e-23,1.685070668381310810e+01,1.019113833567548630e-02,1.139925119951489605e-05,1.488456706065335348e-07
1.209999999999999964e-01,5.895135782608175207e-23,1.699081100478640849e+01,1.036076632065833364e-02,1.168404276375399111e-05,1.551516603089112443e-07
1.219999999999999973e-01,5.895135782608175207e-23,1.713091007369741803e+01,1.053179063374513717e-02,1.197353535879906245e-05,1.616564713789557806e-07
1.229999999999999982e-01,5.895135782608175207e-23,1.727100389074302100e+01,1.070421118403619941e-02,1.226776736372025665e-05,1.683641721181630019e-07
1.239999999999999991e-01,5.895135782608175207e-23,1.741109245612009460e+01,1.087802788063629497e-02,1.256677715508924756e-05,1.752788661404338351e-07
1.250000000000000000e-01,5.895135782608175207e-23,1.755117577002550533e+01,1.105324063265465846e-02,1.287060310697933960e-05,1.824046924877620886e-07
1.260000000000000009e-01,5.895135782608175207e-23,1.769125383265611617e+01,1.122984934920499660e-02,1.317928359096561178e-05,1.897458252984506670e-07
1.270000000000000018e-01,5.895135782608175207e-23,1.783132664420877944e+01,1.140785393940548821e-02,1.349285697612502102e-05,1.973064737248933128e-07
1.280000000000000027e-01,5.895135782608175207e-23,1.797139420488034389e+01,1.158725431237876344e-02,1.381136162903653259e-05,2.050908814497233935e-07
1.290000000000000036e-01,5.895135782608175207e-23,1.811145651486764407e+01,1.176805037725193841e-02,1.413483591378124549e-05,2.131033268975443183e-07
1.300000000000000044e-01,5.895135782608175207e-23,1.825151357436750743e+01,1.195024204315657708e-02,1.446331819194251442e-05,2.213481224200222745e-07
1.310000000000000053e-01,5.895135782608175207e-23,1.839156538357676851e+01,1.213382921922872074e-02,1.479684682260606156e-05,2.298296149674570408e-07
1.320000000000000062e-01,5.895135782608175207e-23,1.853161194269224055e+01,1.231881181460887063e-02,1.513546016236012398e-05,2.385521848547796558e-07
1.330000000000000071e-01,5.895135782608175207e-23,1.867165325191072967e+01,1.250518973844200014e-02,1.547919656529554683e-05,2.475202465997426589e-07
1.340000000000000080e-01,5.895135782608175207e-23,1.881168931142903844e+01,1.269296289987754088e-02,1.582809438300593238e-05,2.567382476692728677e-07
1.350000000000000089e-01,5.895135782608175207e-23,1.895172012144396589e+01,1.288213120806939137e-02,1.618219196458774167e-05,2.662106693256646775e-07
1.360000000000000098e-01,5.895135782608175207e-23,1.909174568215228973e+01,1.307269457217591878e-02,1.654152765664042328e-05,2.759420256457815800e-07
1.370000000000000107e-01,5.895135782608175207e-23,1.923176599375079476e+01,1.326465290135994853e-02,1.690613980326655902e-05,2.859368636949512329e-07
1.380000000000000115e-01,5.895135782608175207e-23,1.937178105643625869e+01,1.345800610478877640e-02,1.727606674607193505e-05,2.961997630212863674e-07
1.390000000000000124e-01,5.895135782608175207e-23,1.951179087040543791e+01,1.365275409163416165e-02,1.765134682416573164e-05,3.067353360980632555e-07
1.400000000000000133e-01,5.895135782608175207e-23,1.965179543585509592e+01,1.384889677107232694e-02,1.803201837416058077e-05,3.175482273487432723e-07
1.410000000000000142e-01,5.895135782608175207e-23,1.979179475298198199e+01,1.404643405228396189e-02,1.841811973017274231e-05,3.286431135595194450e-07
1.420000000000000151e-01,5.895135782608175207e-23,1.993178882198283475e+01,1.424536584445420910e-02,1.880968922382217853e-05,3.400247032564948216e-07
1.430000000000000160e-01,5.895135782608175207e-23,2.007177764305438927e+01,1.444569205677268681e-02,1.920676518423271678e-05,3.516977368402877052e-07
1.440000000000000169e-01,5.895135782608175207e-23,2.021176121639338064e+01,1.464741259843347319e-02,1.960938593803215448e-05,3.636669862964481896e-07
1.449999999999999900e-01,5.895135782608175207e-23,2.035173954219652614e+01,1.485052737863510643e-02,2.001758980935238792e-05,3.759372548352985315e-07
1.459999999999999909e-01,5.895135782608175207e-23,2.049171262066053956e+01,1.505503630658059332e-02,2.043141511982952399e-05,3.885133769508684335e-07
1.469999999999999918e-01,5.895135782608175207e-23,2.063168045198212397e+01,1.526093929147739892e-02,2.085090018860400900e-05,4.014002182455442414e-07
1.479999999999999927e-01,5.895135782608175207e-23,2.077164303635797538e+01,1.546823624253744825e-02,2.127608333232075400e-05,4.146026749433076440e-07
1.489999999999999936e-01,5.895135782608175207e-23,2.091160037398479332e+01,1.567692706897713673e-02,2.170700286512926356e-05,4.281256741189281774e-07
1.499999999999999944e-01,5.895135782608175207e-23,2.105155246505925604e+01,1.588701168001731973e-02,2.214369709868374417e-05,4.419741730693204119e-07
1.509999999999999953e-01,5.895135782608175207e-23,2.119149930977804530e+01,1.609848998488330740e-02,2.258620434214321943e-05,4.561531595849373848e-07
1.519999999999999962e-01,5.895135782608175207e-23,2.133144090833782158e+01,1.631136189280487855e-02,2.303456290217169609e-05,4.706676515022991347e-07
1.529999999999999971e-01,5.895135782608175207e-23,2.147137726093525600e+01,1.652562731301627369e-02,2.348881108293822840e-05,4.855226966843474667e-07
1.539999999999999980e-01,5.895135782608175207e-23,2.161130836776699482e+01,1.674128615475619503e-02,2.394898718611709093e-05,5.007233724638353504e-07
1.549999999999999989e-01,5.895135782608175207e-23,2.175123422902969139e+01,1.695833832726779955e-02,2.441512951088786325e-05,5.162747860944364977e-07
1.559999999999999998e-01,5.895135782608175207e-23,2.189115484491998131e+01,1.717678373979871290e-02,2.488727635393558243e-05,5.321820741330157752e-07
1.570000000000000007e-01,5.895135782608175207e-23,2.203107021563450019e+01,1.739662230160101894e-02,2.536546600945084124e-05,5.484504023152112345e-07
1.580000000000000016e-01,5.895135782608175207e-23,2.217098034136986229e+01,1.761785392193126326e-02,2.584973676912993051e-05,5.650849654943159205e-07
1.590000000000000024e-01,5.895135782608175207e-23,2.231088522232269611e+01,1.784047851005044275e-02,2.634012692217494074e-05,5.820909875408687857e-07
1.600000000000000033e-01,5.895135782608175207e-23,2.245078485868961593e+01,1.806449597522403333e-02,2.683667475529391119e-05,5.994737209301093053e-07
1.610000000000000042e-01,5.895135782608175207e-23,2.259067925066721116e+01,1.828990622672195532e-02,2.733941855270093151e-05,6.172384467747179472e-07
1.620000000000000051e-01,5.895135782608175207e-23,2.273056839845208543e+01,1.851670917381859072e-02,2.784839659611627050e-05,6.353904745323235197e-07
1.630000000000000060e-01,5.895135782608175207e-23,2.287045230224082459e+01,1.874490472579278671e-02,2.836364716476650149e-05,6.539351421568426534e-07
1.640000000000000069e-01,5.895135782608175207e-23,2.301033096223001095e+01,1.897449279192784874e-02,2.888520853538461750e-05,6.728778152813903164e-07
1.650000000000000078e-01,5.895135782608175207e-23,2.315020437861621616e+01,1.920547328151153352e-02,2.941311898221016339e-05,6.922238879647921847e-07
1.660000000000000087e-01,5.895135782608175207e-23,2.329007255159601186e+01,1.943784610383607336e-02,2.994741677698935784e-05,7.119787815856398754e-07
1.670000000000000095e-01,5.895135782608175207e-23,2.342993548136594484e+01,1.967161116819814148e-02,3.048814018897520178e-05,7.321479454665678875e-07
1.680000000000000104e-01,5.895135782608175207e-23,2.356979316812257252e+01,1.990676838389887973e-02,3.103532748492762744e-05,7.527368563154597191e-07
1.690000000000000113e-01,5.895135782608175207e-23,2.370964561206244170e+01,2.014331766024389167e-02,3.158901692911357967e-05,7.737510180413665384e-07
1.700000000000000122e-01,5.895135782608175207e-23,2.384949281338207783e+01,2.038125890654322175e-02,3.214924678330718201e-05,7.951959616926616027e-07
1.710000000000000131e-01,5.895135782608175207e-23,2.398933477227802769e+01,2.062059203211139696e-02,3.271605530678985179e-05,8.170772455414408441e-07
1.720000000000000140e-01,5.895135782608175207e-23,2.412917148894679542e+01,2.086131694626738864e-02,3.328948075635037137e-05,8.394004544767085725e-07
1.730000000000000149e-01,5.895135782608175207e-23,2.426900296358490294e+01,2.110343355833462289e-02,3.386956138628509816e-05,8.621712002830463386e-07
1.740000000000000158e-01,5.895135782608175207e-23,2.440882919638886150e+01,2.134694177764099102e-02,3.445633544839800529e-05,8.853951210192463988e-07
1.750000000000000167e-01,5.895135782608175207e-23,2.454865018755516459e+01,2.159184151351882866e-02,3.504984119200085102e-05,9.090778814563237813e-07
1.759999999999999898e-01,5.895135782608175207e-23,2.468846593728030570e+01,2.183813267530495400e-02,3.565011686391330068e-05,9.332251723870285795e-07
1.769999999999999907e-01,5.895135782608175207e-23,2.482827644576077120e+01,2.208581517234061223e-02,3.625720070846301482e-05,9.578427108957840242e-07
1.779999999999999916e-01,5.895135782608175207e-23,2.496808171319304037e+01,2.233488891397152412e-02,3.687113096748579824e-05,9.829362397576915132e-07
1.789999999999999925e-01,5.895135782608175207e-23,2.510788173977357474e+01,2.258535380954786523e-02,3.749194588032574908e-05,1.008511528007511548e-06
1.799999999999999933e-01,5.895135782608175207e-23,2.524767652569884291e+01,2.283720976842425893e-02,3.811968368383531305e-05,1.034574369910114984e-06
1.809999999999999942e-01,5.895135782608175207e-23,2.538746607116529930e+01,2.309045669995979030e-02,3.875438261237545957e-05,1.061130585602950429e-06
1.819999999999999951e-01,5.895135782608175207e-23,2.552725037636939476e+01,2.334509451351801310e-02,3.939608089781578346e-05,1.088186020404100487e-06
1.829999999999999960e-01,5.895135782608175207e-23,2.566702944150757304e+01,2.360112311846690458e-02,4.004481676953464044e-05,1.115746544959984187e-06
1.839999999999999969e-01,5.895135782608175207e-23,2.580680326677626013e+01,2.385854242417893151e-02,4.070062845441925557e-05,1.143818055005249612e-06
1.849999999999999978e-01,5.895135782608175207e-23,2.594657185237187846e+01,2.411735234003099804e-02,4.136355417686586551e-05,1.172406471506110509e-06
1.859999999999999987e-01,5.895135782608175207e-23,2.608633519849085758e+01,2.437755277540445964e-02,4.203363215877979311e-05,1.201517739809059963e-06
1.869999999999999996e-01,5.895135782608175207e-23,2.622609330532960215e+01,2.463914363968514390e-02,4.271090061957564388e-05,1.231157830394658998e-06
1.880000000000000004e-01,5.895135782608175207e-23,2.636584617308451683e+01,2.490212484226331929e-02,4.339539777617736023e-05,1.261332738200144421e-06
1.890000000000000013e-01,5.895135782608175207e-23,2.650559380195199921e+01,2.516649629253370907e-02,4.408716184301838409e-05,1.292048482495010903e-06
1.900000000000000022e-01,5.895135782608175207e-23,2.664533619212843973e+01,2.543225789989549471e-02,4.478623103204175854e-05,1.323311106959590653e-06
1.910000000000000031e-01,5.895135782608175207e-23,2.678507334381021820e+01,2.569940957375232288e-02,4.549264355270027691e-05,1.355126679506065614e-06
1.920000000000000040e-01,5.895135782608175207e-23,2.692480525719370732e+01,2.596795122351226726e-02,4.620643761195657086e-05,1.387501292099477751e-06
