# Time,Rho,NinA,NinB,NoutB,Nrec
2.459999999999999964e-01,5.895135782608175207e-23,3.063927042847707938e+01,3.964139480882392874e+00,9.345587452532326533e-03,4.110386286869644845e-04
2.489999999999999991e-01,5.895135782608175207e-23,3.096717943757129987e+01,4.056714139820995157e+00,9.680114242287315290e-03,4.326162297673523676e-04
2.520000000000000018e-01,5.895135782608175207e-23,3.129407923566819250e+01,4.150261864530822464e+00,1.002235521129118782e-02,4.549978280670940686e-04
2.550000000000000044e-01,5.895135782608175207e-23,3.161997292883318522e+01,4.244779556458952996e+00,1.037239034546568253e-02,4.782009393922985094e-04
2.580000000000000071e-01,5.895135782608175207e-23,3.194486361357212445e+01,4.340264126597483951e+00,1.073029937600522739e-02,5.022431696556508380e-04
2.610000000000000098e-01,5.895135782608175207e-23,3.226875437686068437e+01,4.436712495454157690e+00,1.109616178016161435e-02,5.271422128524631693e-04
2.640000000000000124e-01,5.895135782608175207e-23,3.259164829617368753e+01,4.534121593023072272e+00,1.147005678202628158e-02,5.529158487226815046e-04
2.670000000000000151e-01,5.895135782608175207e-23,3.291354843951438625e+01,4.632488358755484370e+00,1.185206335331015319e-02,5.795819407727570254e-04
2.700000000000000178e-01,5.895135782608175207e-23,3.323445786544358072e+01,4.731809741530706326e+00,1.224226021412112841e-02,6.071584342136979867e-04
2.730000000000000204e-01,5.895135782608175207e-23,3.355437962310868016e+01,4.832082699627084033e+00,1.264072583373912657e-02,6.356633538722992636e-04
2.760000000000000231e-01,5.895135782608175207e-23,3.387331675227267169e+01,4.933304200693067187e+00,1.304753843138878149e-02,6.651148022644221740e-04
2.790000000000000258e-01,5.895135782608175207e-23,3.419127228334304647e+01,5.035471221718378132e+00,1.346277597700973154e-02,6.955309576973320047e-04
2.820000000000000284e-01,5.895135782608175207e-23,3.450824923740054118e+01,5.138580749005250858e+00,1.388651619202457832e-02,7.269300722926855989e-04
2.850000000000000311e-01,5.895135782608175207e-23,3.482425062622785816e+01,5.242629778139778374e+00,1.431883655010442701e-02,7.593304702095687734e-04
2.880000000000000338e-01,5.895135782608175207e-23,3.513927945233829320e+01,5.347615313963332895e+00,1.475981427793212827e-02,7.927505458172411741e-04
2.909999999999999809e-01,5.895135782608175207e-23,3.545333870900425666e+01,5.453534370544081078e+00,1.520952635596312108e-02,8.272087618432939207e-04
2.939999999999999836e-01,5.895135782608175207e-23,3.576643138028569524e+01,5.560383971148587179e+00,1.566804951918395958e-02,8.627236476860940207e-04
2.969999999999999862e-01,5.895135782608175207e-23,3.607856044105851367e+01,5.668161148213505030e+00,1.613546025786851551e-02,8.993137977562845348e-04
2.999999999999999889e-01,5.895135782608175207e-23,3.638972885704274063e+01,5.776862943317348176e+00,1.661183481833182138e-02,9.369978697109968653e-04
3.029999999999999916e-01,5.895135782608175207e-23,3.669993958483077989e+01,5.886486407152355937e+00,1.709724920368162551e-02,9.757945828087628273e-04
3.059999999999999942e-01,5.895135782608175207e-23,3.700919557191548392e+01,5.997028599496443846e+00,1.759177917456759832e-02,1.015722716404125195e-03
3.089999999999999969e-01,5.895135782608175207e-23,3.731749975671815633e+01,6.108486589185240234e+00,1.809550024992828687e-02,1.056801108261197757e-03
3.119999999999999996e-01,5.895135782608175207e-23,3.762485506861646911e+01,6.220857454084208982e+00,1.860848770773570332e-02,1.099048652991280010e-03
3.150000000000000022e-01,5.895135782608175207e-23,3.793126442797230169e+01,6.334138281060849529e+00,1.913081658573768593e-02,1.142484300688281816e-03
3.180000000000000049e-01,5.895135782608175207e-23,3.823673074615948764e+01,6.448326165957006140e+00,1.966256168219791822e-02,1.187127055313810884e-03
3.210000000000000075e-01,5.895135782608175207e-23,3.854125692559147609e+01,6.563418213561232228e+00,2.020379755663371385e-02,1.232995973199605940e-03
3.240000000000000102e-01,5.895135782608175207e-23,3.884484585974890791e+01,6.679411537581260383e+00,2.075459853055150808e-02,1.280110161743313289e-03
3.270000000000000129e-01,5.895135782608175207e-23,3.914750043320712791e+01,6.796303260616553210e+00,2.131503868818010114e-02,1.328488777946680880e-03
3.300000000000000155e-01,5.895135782608175207e-23,3.944922352166354784e+01,6.914090514130928788e+00,2.188519187720162212e-02,1.378151026943698560e-03
3.330000000000000182e-01,5.895135782608175207e-23,3.975001799196500940e+01,7.032770438425284709e+00,2.246513170948026550e-02,1.429116160836070831e-03
3.360000000000000209e-01,5.895135782608175207e-23,4.004988670213503354e+01,7.152340182610397612e+00,2.305493156178878289e-02,1.481403477228060298e-03
3.390000000000000235e-01,5.895135782608175207e-23,4.034883250140089928e+01,7.272796904579807986e+00,2.365466457653269544e-02,1.535032317930087615e-03
3.420000000000000262e-01,5.895135782608175207e-23,4.064685823022084321e+01,7.394137770982789348e+00,2.426440366247236205e-02,1.590022067764028943e-03
3.450000000000000289e-01,5.895135782608175207e-23,4.094396672031092521e+01,7.516359957197395580e+00,2.488422149544275430e-02,1.646392153237760366e-03
3.480000000000000315e-01,5.895135782608175207e-23,4.124016079467200768e+01,7.639460647303601526e+00,2.551419051907102831e-02,1.704162041295692511e-03
3.510000000000000342e-01,5.895135782608175207e-23,4.153544326761653593e+01,7.763437034056519970e+00,2.615438294549191425e-02,1.763351238216832352e-03
3.539999999999999813e-01,5.895135782608175207e-23,4.182981694479532564e+01,7.888286318859694113e+00,2.680487075606087857e-02,1.823979288329556723e-03
3.569999999999999840e-01,5.895135782608175207e-23,4.212328462322417266e+01,8.014005711738485971e+00,2.746572570206511424e-02,1.886065772873908456e-03
3.599999999999999867e-01,5.895135782608175207e-23,4.241584909131046999e+01,8.140592431313539379e+00,2.813701930543230714e-02,1.949630308882892293e-03
3.629999999999999893e-01,5.895135782608175207e-23,4.270751312887967543e+01,8.268043704774322933e+00,2.881882285943726182e-02,2.014692548025772117e-03
3.659999999999999920e-01,5.895135782608175207e-23,4.299827950720171543e+01,8.396356767852763525e+00,2.951120742940632063e-02,2.081272175502777572e-03
3.689999999999999947e-01,5.895135782608175207e-23,4.328815098901736036e+01,8.525528864796942941e+00,3.021424385341963878e-02,2.149388909049332243e-03
3.719999999999999973e-01,5.895135782608175207e-23,4.357713032856442226e+01,8.655557248344896593e+00,3.092800274301128055e-02,2.219062497750297520e-03
3.750000000000000000e-01,5.895135782608175207e-23,4.386522027160397386e+01,8.786439179698479762e+00,3.165255448386716797e-02,2.290312721058726259e-03
3.780000000000000027e-01,5.895135782608175207e-23,4.415242355544638997e+01,8.918171928497315548e+00,3.238796923652087489e-02,2.363159387786686536e-03
3.810000000000000053e-01,5.895135782608175207e-23,4.443874290897741020e+01,9.050752772792829859e+00,3.313431693704729786e-02,2.437622335033491367e-03
3.840000000000000080e-01,5.895135782608175207e-23,4.472418105268399557e+01,9.184178999022357459e+00,3.389166729775418274e-02,2.513721427286043798e-03
3.870000000000000107e-01,5.895135782608175207e-23,4.500874069868024918e+01,9.318447901983335058e+00,3.466008980787148308e-02,2.591476555344835331e-03
3.900000000000000133e-01,5.895135782608175207e-23,4.529242455073316620e+01,9.453556784807565450e+00,3.543965373423867832e-02,2.670907635506987888e-03
3.930000000000000160e-01,5.895135782608175207e-23,4.557523530428827030e+01,9.589502958935574028e+00,3.623042812198990631e-02,2.752034608468786198e-03
3.960000000000000187e-01,5.895135782608175207e-23,4.585717564649530686e+01,9.726283744091029249e+00,3.703248179523701417e-02,2.834877438484132220e-03
3.990000000000000213e-01,5.895135782608175207e-23,4.613824825623372305e+01,9.863896468255250127e+00,3.784588335775051354e-02,2.919456112486124109e-03
4.020000000000000240e-01,5.895135782608175207e-23,4.641845580413812655e+01,1.000233846764179013e+01,3.867070119363842651e-02,3.005790639133751069e-03
4.050000000000000266e-01,5.895135782608175207e-23,4.669780095262367325e+01,1.014160708667110633e+01,3.950700346802304280e-02,3.093901048028469252e-03
4.080000000000000293e-01,5.895135782608175207e-23,4.697628635591137680e+01,1.028169967794529782e+01,4.035485812771560932e-02,3.183807388693839138e-03
4.110000000000000320e-01,5.895135782608175207e-23,4.725391466005327601e+01,1.042261360222291167e+01,4.121433290188891707e-02,3.275529729891568740e-03
4.140000000000000346e-01,5.895135782608175207e-23,4.753068850295764491e+01,1.056434622839385717e+01,4.208549530274784123e-02,3.369088158757612209e-03
4.169999999999999818e-01,5.895135782608175207e-23,4.780661051441401099e+01,1.070689493345436993e+01,4.296841262619782720e-02,3.464502779885754447e-03
4.199999999999999845e-01,5.895135782608175207e-23,4.808168331611814494e+01,1.085025710248205755e+01,4.386315195251125343e-02,3.561793714613467523e-03
4.229999999999999871e-01,5.895135782608175207e-23,4.835590952169699364e+01,1.099443012861103952e+01,4.476978014699184438e-02,3.660981100292132022e-03
4.259999999999999898e-01,5.895135782608175207e-23,4.862929173673349226e+01,1.113941141300714577e+01,4.568836386063695326e-02,3.762085089314728872e-03
4.289999999999999925e-01,5.895135782608175207e-23,4.890183255879134094e+01,1.128519836484318795e+01,4.661896953079782552e-02,3.865125848571583731e-03
4.319999999999999951e-01,5.895135782608175207e-23,4.917353457743967482e+01,1.143178840127432672e+01,4.756166338183791253e-02,3.970123558554053585e-03
4.349999999999999978e-01,5.895135782608175207e-23,4.944440037427764167e+01,1.157917894741349762e+01,4.851651142578899262e-02,4.077098412634805151e-03
4.380000000000000004e-01,5.895135782608175207e-23,4.971443252295900805e+01,1.172736743630691869e+01,4.948357946300545318e-02,4.186070616462081971e-03
4.410000000000000031e-01,5.895135782608175207e-23,4.998363358921650956e+01,1.187635130890967972e+01,5.046293308281641493e-02,4.297060387098044706e-03
4.440000000000000058e-01,5.895135782608175207e-23,5.025200613088633617e+01,1.202612801406139198e+01,5.145463766417595480e-02,4.410087952373921948e-03
4.470000000000000084e-01,5.895135782608175207e-23,5.051955269793233327e+01,1.217669500846192498e+01,5.245875837631124722e-02,4.525173550204933219e-03
4.500000000000000111e-01,5.895135782608175207e-23,5.078627583247032362e+01,1.232804975664721425e+01,5.347536017936876940e-02,4.642337427945435017e-03
4.530000000000000138e-01,5.895135782608175207e-23,5.105217806879218045e+01,1.248018973096514195e+01,5.450450782505848052e-02,4.761599841642379961e-03
4.560000000000000164e-01,5.895135782608175207e-23,5.131726193338996467e+01,1.263311241155149922e+01,5.554626585729605104e-02,4.882981055463106110e-03
4.590000000000000191e-01,5.895135782608175207e-23,5.158152994497991273e+01,1.278681528630600539e+01,5.660069861284305892e-02,5.006501340971142820e-03
4.620000000000000218e-01,5.895135782608175207e-23,5.184498461452636775e+01,1.294129585086842127e+01,5.766787022194529849e-02,5.132180976586416844e-03
4.650000000000000244e-01,5.895135782608175207e-23,5.210762844526561821e+01,1.309655160859472467e+01,5.874784460896904231e-02,5.260040246848762466e-03
4.680000000000000271e-01,5.895135782608175207e-23,5.236946393272972244e+01,1.325258007053336051e+01,5.984068549303539486e-02,5.390099441875890671e-03
4.710000000000000298e-01,5.895135782608175207e-23,5.263049356477018392e+01,1.340937875540156199e+01,6.094645638865269638e-02,5.522378856796772081e-03
4.740000000000000324e-01,5.895135782608175207e-23,5.289071982158161234e+01,1.356694518956174988e+01,6.206522060634693527e-02,5.656898791017384021e-03
4.770000000000000351e-01,5.895135782608175207e-23,5.315014517572527808e+01,1.372527690699800829e+01,6.319704125329025923e-02,5.793679547797143947e-03
4.799999999999999822e-01,5.895135782608175207e-23,5.340877209215260280e+01,1.388437144929262068e+01,6.434198123392755042e-02,5.932741433569417404e-03
4.829999999999999849e-01,5.895135782608175207e-23,5.366660302822860729e+01,1.404422636560267712e+01,6.550010325060105776e-02,6.074104757403955834e-03
4.859999999999999876e-01,5.895135782608175207e-23,5.392364043375520311e+01,1.420483921263677729e+01,6.667146980417311408e-02,6.217789830479398400e-03
4.889999999999999902e-01,5.895135782608175207e-23,5.417988675099454809e+01,1.436620755463176735e+01,6.785614319464694510e-02,6.363816965444013367e-03
4.919999999999999929e-01,5.895135782608175207e-23,5.443534441469216745e+01,1.452832896332959223e+01,6.905418552178552161e-02,6.512206476044654635e-03
4.949999999999999956e-01,5.895135782608175207e-23,5.469001585210016003e+01,1.469120101795417810e+01,7.026565868572856588e-02,6.662978676380217416e-03
4.979999999999999982e-01,5.895135782608175207e-23,5.494390348300023419e+01,1.485482130518841437e+01,7.149062438760764304e-02,6.816153880606592996e-03
5.010000000000000009e-01,5.895135782608175207e-23,5.519700971972666537e+01,1.501918741915119249e+01,7.272914413015940660e-02,6.971752402199059978e-03
5.040000000000000036e-01,5.895135782608175207e-23,5.544933696718926086e+01,1.518429696137452112e+01,7.398127921833674847e-02,7.129794553619250332e-03
5.070000000000000062e-01,5.895135782608175207e-23,5.570088762289622508e+01,1.535014754078070709e+01,7.524709075991838081e-02,7.290300645720585934e-03
5.100000000000000089e-01,5.895135782608175207e-23,5.595166407697686850e+01,1.551673677365961268e+01,7.652663966611629454e-02,7.453290987377242036e-03
5.130000000000000115e-01,5.895135782608175207e-23,5.620166871220438765e+01,1.568406228364597865e+01,7.781998665218142763e-02,7.618785884814710530e-03
5.160000000000000142e-01,5.895135782608175207e-23,5.645090390401846747e+01,1.585212170169681833e+01,7.912719223800761259e-02,7.786805641293526037e-03
5.190000000000000169e-01,5.895135782608175207e-23,5.669937202054786241e+01,1.602091266606887032e+01,8.044831674873331728e-02,7.957370556562766428e-03
5.220000000000000195e-01,5.895135782608175207e-23,5.694707542263291344e+01,1.619043282229615954e+01,8.178342031534192869e-02,8.130500926463305952e-03
5.250000000000000222e-01,5.895135782608175207e-23,5.719401646384794446e+01,1.636067982316757252e+01,8.313256287525987165e-02,8.306217042430490832e-03
5.280000000000000249e-01,5.895135782608175207e-23,5.744019749052365142e+01,1.653165132870453391e+01,8.449580417295317336e-02,8.484539190984517407e-03
5.310000000000000275e-01,5.895135782608175207e-23,5.768562084176939919e+01,1.670334500613874695e+01,8.587320376052189064e-02,8.665487653503566728e-03
5.340000000000000302e-01,5.895135782608175207e-23,5.793028884949541890e+01,1.687575852989000680e+01,8.726482099829295513e-02,8.849082705524190587e-03
5.370000000000000329e-01,5.895135782608175207e-23,5.817420383843501241e+01,1.704888958154408130e+01,8.867071505541103404e-02,9.035344616555796710e-03
5.400000000000000355e-01,5.895135782608175207e-23,5.841736812616656493e+01,1.722273584983063799e+01,9.009094491042769770e-02,9.224293649478257362e-03
5.430000000000000382e-01,5.895135782608175207e-23,5.865978402313565709e+01,1.739729503060126703e+01,9.152556935188864429e-02,9.415950060246884926e-03
5.460000000000000409e-01,5.895135782608175207e-23,5.890145383267692836e+01,1.757256482680757159e+01,9.297464697891925922e-02,9.610334097445384985e-03
5.490000000000000435e-01,5.895135782608175207e-23,5.914237985103606832e+01,1.774854294847929026e+01,9.443823620180824552e-02,9.807466001855582455e-03
5.520000000000000462e-01,5.895135782608175207e-23,5.938256436739152377e+01,1.792522711270252600e+01,9.591639524258947780e-02,1.000736600618362497e-02
5.550000000000000488e-01,5.895135782608175207e-23,5.962200966387630530e+01,1.810261504359804263e+01,9.740918213562219097e-02,1.021005433455258668e-02
5.580000000000000515e-01,5.895135782608175207e-23,5.986071801559968719e+01,1.828070447229958972e+01,9.891665472816919824e-02,1.041555120211914293e-02
5.610000000000000542e-01,5.895135782608175207e-23,6.009869169066877248e+01,1.845949313693231275e+01,1.004388706809734716e-01,1.062387681480534384e-02
5.640000000000000568e-01,5.895135782608175207e-23,6.033593295021009340e+01,1.863897878259128049e+01,1.019758874688329042e-01,1.083505136885382254e-02
5.670000000000000595e-01,5.895135782608175207e-23,6.057244404839106267e+01,1.881915916131997690e+01,1.035277623811732550e-01,1.104909505045004181e-02
5.700000000000000622e-01,5.895135782608175207e-23,6.080822723244143191e+01,1.900003203208894575e+01,1.050945525226193999e-01,1.126602803545184543e-02
5.730000000000000648e-01,5.895135782608175207e-23,6.104328474267457949e+01,1.918159516077446369e+01,1.066763148135647654e-01,1.148587048894018046e-02
5.760000000000000675e-01,5.895135782608175207e-23,6.127761881250885523e+01,1.936384632013728435e+01,1.082731059907390825e-01,1.170864256494864863e-02
