# Time,Rho,NinA,NinB,NoutB,Nrec
5.100000000000000366e-02,5.895135782608175207e-23,7.155621016526857225e+00,1.933137353354870761e-02,1.010230958824704084e-05,1.512446701526641919e-08
5.399999999999999939e-02,5.895135782608175207e-23,7.575092783110513928e+00,2.160230732081732871e-02,1.188368985568993838e-05,2.138171978294849803e-08
5.700000000000000205e-02,5.895135782608175207e-23,7.994404148149387268e+00,2.399884725844122005e-02,1.386269479773914714e-05,2.951240614056587551e-08
5.999999999999999778e-02,5.895135782608175207e-23,8.413555172979322094e+00,2.652093488698757315e-02,1.604967739085736016e-05,3.988535888493060862e-08
6.300000000000000044e-02,5.895135782608175207e-23,8.832545918912710903e+00,2.916851177023781563e-02,1.845498579271059419e-05,5.290688015520573137e-08
6.600000000000000311e-02,5.895135782608175207e-23,9.251376447238499168e+00,3.194151949517865657e-02,2.108896334408176751e-05,6.902071908116341785e-08
6.900000000000000577e-02,5.895135782608175207e-23,9.670046819222198664e+00,3.483989967199314225e-02,2.396194857078350196e-05,8.870805557817221291e-08
7.200000000000000844e-02,5.895135782608175207e-23,1.008855709610588747e+01,3.786359393405172580e-02,2.708427518557024048e-05,1.124874204397201559e-07
7.499999999999999722e-02,5.895135782608175207e-23,1.050690733910823660e+01,4.101254393790329522e-02,3.046627209004958720e-05,1.409142930060625237e-07
7.799999999999999989e-02,5.895135782608175207e-23,1.092509760942449759e+01,4.428669136326628814e-02,3.411826337659293584e-05,1.745809620246291120e-07
8.100000000000000255e-02,5.895135782608175207e-23,1.134312796822652381e+01,4.768597791301971978e-02,3.805056833024532918e-05,2.141160378232598409e-07
8.400000000000000522e-02,5.895135782608175207e-23,1.176099847666278464e+01,5.121034531319429428e-02,4.227350143063461033e-05,2.601840242743492369e-07
8.700000000000000788e-02,5.895135782608175207e-23,1.217870919585835487e+01,5.485973531296343270e-02,4.679737235387985907e-05,3.134849444031716022e-07
8.999999999999999667e-02,5.895135782608175207e-23,1.259626018691494487e+01,5.863408968463439119e-02,5.163248597449902189e-05,3.747537402436137216e-07
9.299999999999999933e-02,5.895135782608175207e-23,1.301365151091089345e+01,6.253335022363934459e-02,5.678914236731588130e-05,4.447598956525325930e-07
9.600000000000000200e-02,5.895135782608175207e-23,1.343088322890118924e+01,6.655745874852643518e-02,6.227763680936625266e-05,5.243067746981978352e-07
9.900000000000000466e-02,5.895135782608175207e-23,1.384795540191747421e+01,7.070635710095089788e-02,6.810825978180340174e-05,6.142311438918114288e-07
1.020000000000000073e-01,5.895135782608175207e-23,1.426486809096804897e+01,7.497998714566612988e-02,7.429129697180289981e-05,7.154026541858911800e-07
1.049999999999999961e-01,5.895135782608175207e-23,1.468162135703788707e+01,7.937829077051483662e-02,8.083702927446647594e-05,8.287232693284750608e-07
1.079999999999999988e-01,5.895135782608175207e-23,1.509821526108864020e+01,8.390120988642008060e-02,8.775573279472538807e-05,9.551266584545374708e-07
1.110000000000000014e-01,5.895135782608175207e-23,1.551464986405865254e+01,8.854868642737637185e-02,9.505767884924291324e-05,1.095577659085393096e-06
1.140000000000000041e-01,5.895135782608175207e-23,1.593092522686296242e+01,9.332066235044084168e-02,1.027531339683161466e-04,1.251071855239570403e-06
1.170000000000000068e-01,5.895135782608175207e-23,1.634704141039331660e+01,9.821707963572426370e-02,1.108523598977770688e-04,1.422634854353964434e-06
1.199999999999999956e-01,5.895135782608175207e-23,1.676299847551818445e+01,1.032378802863822831e-01,1.193656136008928672e-04,1.611321869865059882e-06
1.229999999999999982e-01,5.895135782608175207e-23,1.717879648308274199e+01,1.083830063286064377e-01,1.283031472602655810e-04,1.818217061832547166e-06
1.260000000000000009e-01,5.895135782608175207e-23,1.759443549390891803e+01,1.136523998116152900e-01,1.376752082797308907e-04,2.044433208368718564e-06
1.290000000000000036e-01,5.895135782608175207e-23,1.800991556879536759e+01,1.190460028076455873e-01,1.474920392862563939e-04,2.291110991500318355e-06
1.320000000000000062e-01,5.895135782608175207e-23,1.842523676851751091e+01,1.245637574119434071e-01,1.577638781318387560e-04,2.559418597072363319e-06
1.350000000000000089e-01,5.895135782608175207e-23,1.884039915382752284e+01,1.302056057427551650e-01,1.685009578954007247e-04,2.850551160424948109e-06
1.380000000000000115e-01,5.895135782608175207e-23,1.925540278545433992e+01,1.359714899413189959e-01,1.797135068846867224e-04,3.165730356238782856e-06
1.410000000000000142e-01,5.895135782608175207e-23,1.967024772410368527e+01,1.418613521718554704e-01,1.914117486381583294e-04,3.506203825771808581e-06
1.440000000000000169e-01,5.895135782608175207e-23,2.008493403045807213e+01,1.478751346215592954e-01,2.036059019268886565e-04,3.873244733735919155e-06
1.469999999999999918e-01,5.895135782608175207e-23,2.049946176517679675e+01,1.540127795005899469e-01,2.163061807564560664e-04,4.268151334114373087e-06
1.499999999999999944e-01,5.895135782608175207e-23,2.091383098889597036e+01,1.602742290420631488e-01,2.295227943688372182e-04,4.692246514745056645e-06
1.529999999999999971e-01,5.895135782608175207e-23,2.132804176222851567e+01,1.666594255020418525e-01,2.432659472442992978e-04,5.146877343580127239e-06
1.559999999999999998e-01,5.895135782608175207e-23,2.174209414576418098e+01,1.731683111595274105e-01,2.575458391032918156e-04,5.633414557948708563e-06
1.590000000000000024e-01,5.895135782608175207e-23,2.215598820006952607e+01,1.798008283164508891e-01,2.723726649083372110e-04,6.153252324275672251e-06
1.620000000000000051e-01,5.895135782608175207e-23,2.256972398568797544e+01,1.865569192976639923e-01,2.877566148659208337e-04,6.707807678729295868e-06
1.650000000000000078e-01,5.895135782608175207e-23,2.298330156313979344e+01,1.934365264509304017e-01,3.037078744283806808e-04,7.298520142771304061e-06
1.680000000000000104e-01,5.895135782608175207e-23,2.339672099292209850e+01,2.004395921469168673e-01,3.202366242957957790e-04,7.926851381734015034e-06
1.710000000000000131e-01,5.895135782608175207e-23,2.380998233550888443e+01,2.075660587791844092e-01,3.373530404178742685e-04,8.594284761138261313e-06
1.740000000000000158e-01,5.895135782608175207e-23,2.422308565135100267e+01,2.148158687641794073e-01,3.550672939958404023e-04,9.302325006388128430e-06
1.769999999999999907e-01,5.895135782608175207e-23,2.463603100087620845e+01,2.221889645412250536e-01,3.733895514843211670e-04,1.005249786470085431e-05
1.799999999999999933e-01,5.895135782608175207e-23,2.504881844448914308e+01,2.296852885725121363e-01,3.923299745932319811e-04,1.084634960386902305e-05
1.829999999999999960e-01,5.895135782608175207e-23,2.546144804257134453e+01,2.373047833430904641e-01,4.118987202896615260e-04,1.168544689714908726e-05
1.859999999999999987e-01,5.895135782608175207e-23,2.587391985548126883e+01,2.450473913608600673e-01,4.321059407997564694e-04,1.257137621976435222e-05
1.890000000000000013e-01,5.895135782608175207e-23,2.628623394355429355e+01,2.529130551565623719e-01,4.529617836106045073e-04,1.350574374161660641e-05
1.920000000000000040e-01,5.895135782608175207e-23,2.669839036710271429e+01,2.609017172837711507e-01,4.744763914721174605e-04,1.449017484392970939e-05
1.950000000000000067e-01,5.895135782608175207e-23,2.711038918641576601e+01,2.690133203188841415e-01,4.966599023989133957e-04,1.552631383426487387e-05
1.980000000000000093e-01,5.895135782608175207e-23,2.752223046175964072e+01,2.772478068611139435e-01,5.195224496721981495e-04,1.661582370903343212e-05
2.010000000000000120e-01,5.895135782608175207e-23,2.793391425337746625e+01,2.856051195324794123e-01,5.430741618416451725e-04,1.776038577910512569e-05
2.040000000000000147e-01,5.895135782608175207e-23,2.834544062148935950e+01,2.940852009777966125e-01,5.673251627272766747e-04,1.896169933844358015e-05
2.070000000000000173e-01,5.895135782608175207e-23,2.875680962629239090e+01,3.026879938646702684e-01,5.922855714213421134e-04,2.022148147299885850e-05
2.099999999999999922e-01,5.895135782608175207e-23,2.916802132796061287e+01,3.114134408834849932e-01,6.179655022901964657e-04,2.154146670084447008e-05
2.129999999999999949e-01,5.895135782608175207e-23,2.957907578664507042e+01,3.202614847473961857e-01,6.443750649761785000e-04,2.292340670451522002e-05
2.159999999999999976e-01,5.895135782608175207e-23,2.998997306247381900e+01,3.292320681923217029e-01,6.715243643994878555e-04,2.436907009519636744e-05
2.190000000000000002e-01,5.895135782608175207e-23,3.040071321555190309e+01,3.383251339769327570e-01,6.994235007600607115e-04,2.588024205788969924e-05
2.220000000000000029e-01,5.895135782608175207e-23,3.081129630596139890e+01,3.475406248826451994e-01,7.280825695394457829e-04,2.745872424580157265e-05
2.250000000000000056e-01,5.895135782608175207e-23,3.122172239376139657e+01,3.568784837136110277e-01,7.575116615026794478e-04,2.910633437745273401e-05
2.280000000000000082e-01,5.895135782608175207e-23,3.163199153898802862e+01,3.663386532967090603e-01,7.877208627001593567e-04,3.082490600198507254e-05
2.310000000000000109e-01,5.895135782608175207e-23,3.204210380165446281e+01,3.759210764815367756e-01,8.187202544695179347e-04,3.261628838740289384e-05
2.340000000000000135e-01,5.895135782608175207e-23,3.245205924175092349e+01,3.856256961404012085e-01,8.505199134374958822e-04,3.448234611432999933e-05
2.370000000000000162e-01,5.895135782608175207e-23,3.286185791924469157e+01,3.954524551683102906e-01,8.831299115218126409e-04,3.642495896928012644e-05
2.399999999999999911e-01,5.895135782608175207e-23,3.327149989408013653e+01,4.054012964829639687e-01,9.165603159330390276e-04,3.844602163229138075e-05
2.429999999999999938e-01,5.895135782608175207e-23,3.368098522617866308e+01,4.154721630247457664e-01,9.508211891764670491e-04,4.054744349587709060e-05
2.459999999999999964e-01,5.895135782608175207e-23,3.409031397543880360e+01,4.256649977567137921e-01,9.859225890539800429e-04,4.273114845883101820e-05
2.489999999999999991e-01,5.895135782608175207e-23,3.449948620173617542e+01,4.359797436645919677e-01,1.021874568665921299e-03,4.499907467365265153e-05
2.520000000000000018e-01,5.895135782608175207e-23,3.490850196492349511e+01,4.464163437567613690e-01,1.058687176412963227e-03,4.735317434594035275e-05
2.550000000000000044e-01,5.895135782608175207e-23,3.531736132483057844e+01,4.569747410642516217e-01,1.096370455997974346e-03,4.979541357010603840e-05
2.580000000000000071e-01,5.895135782608175207e-23,3.572606434126439012e+01,4.676548786407319080e-01,1.134934446427885747e-03,5.232777205053717123e-05
2.610000000000000098e-01,5.895135782608175207e-23,3.613461107400900829e+01,4.784566995625024743e-01,1.174389182015558517e-03,5.495224299598485692e-05
2.640000000000000124e-01,5.895135782608175207e-23,3.654300158282566002e+01,4.893801469284858596e-01,1.214744692381649000e-03,5.767083286531270197e-05
2.670000000000000151e-01,5.895135782608175207e-23,3.695123592745270713e+01,5.004251638602179586e-01,1.256011002456472112e-03,6.048556118477136295e-05
2.700000000000000178e-01,5.895135782608175207e-23,3.735931416760568169e+01,5.115916935018395284e-01,1.298198132481867464e-03,6.339846037980169629e-05
2.730000000000000204e-01,5.895135782608175207e-23,3.776723636297726472e+01,5.228796790200876954e-01,1.341316098013061592e-03,6.641157561801374210e-05
2.760000000000000231e-01,5.895135782608175207e-23,3.817500257323733592e+01,5.342890636042864072e-01,1.385374909920529963e-03,6.952696454096585384e-05
2.790000000000000258e-01,5.895135782608175207e-23,3.858261285803293106e+01,5.458197904663387723e-01,1.430384574391860286e-03,7.274669719487428612e-05
2.820000000000000284e-01,5.895135782608175207e-23,3.899006727698830588e+01,5.574718028407176229e-01,1.476355092933612787e-03,7.607285580933093982e-05
2.850000000000000311e-01,5.895135782608175207e-23,3.939736588970488640e+01,5.692450439844571886e-01,1.523296462373181347e-03,7.950753462910652538e-05
2.880000000000000338e-01,5.895135782608175207e-23,3.980450875576132574e+01,5.811394571771439921e-01,1.571218674860651397e-03,8.305283975601196456e-05
2.909999999999999809e-01,5.895135782608175207e-23,4.021149593471349704e+01,5.931549857209089671e-01,1.620131717870661918e-03,8.671088897846638969e-05
2.939999999999999836e-01,5.895135782608175207e-23,4.061832748609450050e+01,6.052915729404177991e-01,1.670045574204261172e-03,9.048381165023894270e-05
2.969999999999999862e-01,5.895135782608175207e-23,4.102500346941464926e+01,6.175491621828627098e-01,1.720970221990765232e-03,9.437374850381166527e-05
2.999999999999999889e-01,5.895135782608175207e-23,4.143152394416152617e+01,6.299276968179537972e-01,1.772915634689615876e-03,9.838285147827119956e-05
3.029999999999999916e-01,5.895135782608175207e-23,4.183788896979994831e+01,6.424271202379102652e-01,1.825891781092234354e-03,1.025132836215198102e-04
3.059999999999999942e-01,5.895135782608175207e-23,4.224409860577200959e+01,6.550473758574520966e-01,1.879908625323879713e-03,1.067672189092263609e-04
3.089999999999999969e-01,5.895135782608175207e-23,4.265015291149705945e+01,6.677884071137901723e-01,1.934976126845500393e-03,1.111468421101570339e-04
3.119999999999999996e-01,5.895135782608175207e-23,4.305605194637174549e+01,6.806501574666196097e-01,1.991104240455591253e-03,1.156543486554175533e-04
3.150000000000000022e-01,5.895135782608175207e-23,4.346179576976997083e+01,6.936325703981092161e-01,2.048302916292045819e-03,1.202919444406405115e-04
3.180000000000000049e-01,5.895135782608175207e-23,4.386738444104297230e+01,7.067355894128937166e-01,2.106582099834006152e-03,1.250618458321318071e-04
3.210000000000000075e-01,5.895135782608175207e-23,4.427281801951926354e+01,7.199591580380652056e-01,2.165951731903720517e-03,1.299662793729454543e-04
3.240000000000000102e-01,5.895135782608175207e-23,4.467809656450468481e+01,7.333032198231635990e-01,2.226421748668387397e-03,1.350074817130342384e-04
3.270000000000000129e-01,5.895135782608175207e-23,4.508322013528239580e+01,7.467677183401694174e-01,2.288002081642013814e-03,1.401876995310187275e-04
3.300000000000000155e-01,5.895135782608175207e-23,4.548818879111288993e+01,7.603525971834940167e-01,2.350702657687257606e-03,1.455091893402859549e-04
3.330000000000000182e-01,5.895135782608175207e-23,4.589300259123398718e+01,7.740577999699710388e-01,2.414533399017280979e-03,1.509742174046114116e-04
3.360000000000000209e-01,5.895135782608175207e-23,4.629766159486086963e+01,7.878832703388480851e-01,2.479504223197598421e-03,1.565850595543161151e-04
3.390000000000000235e-01,5.895135782608175207e-23,4.670216586118607438e+01,8.018289519517782793e-01,2.545625043147921578e-03,1.623440011605620464e-04
3.420000000000000262e-01,5.895135782608175207e-23,4.710651544937950064e+01,8.158947884928108296e-01,2.612905767144010211e-03,1.682533369688317339e-04
3.450000000000000289e-01,5.895135782608175207e-23,4.751071041858842392e+01,8.300807236683833690e-01,2.681356298819514029e-03,1.743153709692880579e-04
3.480000000000000315e-01,5.895135782608175207e-23,4.791475082793748186e+01,8.443867012073125178e-01,2.750986537167822345e-03,1.805324162615463220e-04
3.510000000000000342e-01,5.895135782608175207e-23,4.831863673652874525e+01,8.588126648607856684e-01,2.821806376543904617e-03,1.869067950585857018e-04
3.539999999999999813e-01,5.895135782608175207e-23,4.872236820344163988e+01,8.733585584023521031e-01,2.893825706666159226e-03,1.934408384330571040e-04
3.569999999999999840e-01,5.895135782608175207e-23,4.912594528773303892e+01,8.880243256279151121e-01,2.967054412618250550e-03,2.001368862921372113e-04
3.599999999999999867e-01,5.895135782608175207e-23,4.952936804843720608e+01,9.028099103557223337e-01,3.041502374850959048e-03,2.069972872814163718e-04
3.629999999999999893e-01,5.895135782608175207e-23,4.993263654456585243e+01,9.177152564263574286e-01,3.117179469184017896e-03,2.140243985814973659e-04
3.659999999999999920e-01,5.895135782608175207e-23,5.033575083510810799e+01,9.327403077027321965e-01,3.194095566807954398e-03,2.212205859415233551e-04
3.689999999999999947e-01,5.895135782608175207e-23,5.073871097903054306e+01,9.478850080700770286e-01,3.272260534285933130e-03,2.285882234903052561e-04
3.719999999999999973e-01,5.895135782608175207e-23,5.114151703527718951e+01,9.631493014359329141e-01,3.351684233555593875e-03,2.361296936407685366e-04
3.750000000000000000e-01,5.895135782608175207e-23,5.154416906276953370e+01,9.785331317301424470e-01,3.432376521930890437e-03,2.438473870318383255e-04
3.780000000000000027e-01,5.895135782608175207e-23,5.194666712040653778e+01,9.940364429048414996e-01,3.514347252103931177e-03,2.517437023898586967e-04
3.810000000000000053e-01,5.895135782608175207e-23,5.234901126706464680e+01,1.009659178934450674e+00,3.597606272146813052e-03,2.598210464900359740e-04
3.840000000000000080e-01,5.895135782608175207e-23,5.275120156159776741e+01,1.025401283815666087e+00,3.682163425513462589e-03,2.680818339977413477e-04
3.870000000000000107e-01,5.895135782608175207e-23,5.315323806283731756e+01,1.041262701567451820e+00,3.768028551041469054e-03,2.765284873606637132e-04
3.900000000000000133e-01,5.895135782608175207e-23,5.355512082959224074e+01,1.057243376231030485e+00,3.855211482953919792e-03,2.851634368479251912e-04
3.930000000000000160e-01,5.895135782608175207e-23,5.395684992064894203e+01,1.073343251869875337e+00,3.943722050861239899e-03,2.939891203684732524e-04
3.960000000000000187e-01,5.895135782608175207e-23,5.435842539477138757e+01,1.089562272569700063e+00,4.033570079763018450e-03,3.030079833213239916e-04
3.990000000000000213e-01,5.895135782608175207e-23,5.475984731070105482e+01,1.105900382438453677e+00,4.124765390049849913e-03,3.122224786095321265e-04
4.020000000000000240e-01,5.895135782608175207e-23,5.516111572715696809e+01,1.122357525606306972e+00,4.217317797505159942e-03,3.216350665641948769e-04
4.050000000000000266e-01,5.895135782608175207e-23,5.556223070283570564e+01,1.138933646225648966e+00,4.311237113307041582e-03,3.312482147974893897e-04
4.080000000000000293e-01,5.895135782608175207e-23,5.596319229641137838e+01,1.155628688471074916e+00,4.406533144030088008e-03,3.410643981294706611e-04
4.110000000000000320e-01,5.895135782608175207e-23,5.636400056653566537e+01,1.172442596539378989e+00,4.503215691647216579e-03,3.510860985165462317e-04
4.140000000000000346e-01,5.895135782608175207e-23,5.676465557183782806e+01,1.189375314649545601e+00,4.601294553531504183e-03,3.613158050369471175e-04
4.169999999999999818e-01,5.895135782608175207e-23,5.716515737092471028e+01,1.206426787042741644e+00,4.700779522458016502e-03,3.717560136856511328e-04
4.199999999999999845e-01,5.895135782608175207e-23,5.756550602238074532e+01,1.223596957982306277e+00,4.801680386605632067e-03,3.824092273827642600e-04
4.229999999999999871e-01,5.895135782608175207e-23,5.796570158476794887e+01,1.240885771753743372e+00,4.904006929558875003e-03,3.932779558796435410e-04
4.259999999999999898e-01,5.895135782608175207e-23,5.836574411662596162e+01,1.258293172664713078e+00,5.007768930309739949e-03,4.043647156856954332e-04
4.289999999999999925e-01,5.895135782608175207e-23,5.876563367647202796e+01,1.275819105045023161e+00,5.112976163259515261e-03,4.156720300164073968e-04
4.319999999999999951e-01,5.895135782608175207e-23,5.916537032280101727e+01,1.293463513246620122e+00,5.219638398220614005e-03,4.272024286597967931e-04
4.349999999999999978e-01,5.895135782608175207e-23,5.956495411408543106e+01,1.311226341643580762e+00,5.327765400418397156e-03,4.389584479087964048e-04
4.380000000000000004e-01,5.895135782608175207e-23,5.996438510877542427e+01,1.329107534632104848e+00,5.437366930492997658e-03,4.509426306009293507e-04
4.410000000000000031e-01,5.895135782608175207e-23,6.036366336529876975e+01,1.347107036630503574e+00,5.548452744501140149e-03,4.631575258841738379e-04
4.440000000000000058e-01,5.895135782608175207e-23,6.076278894206093639e+01,1.365224792079194671e+00,5.661032593917971964e-03,4.756056892963126661e-04
4.470000000000000084e-01,5.895135782608175207e-23,6.116176189744504654e+01,1.383460745440691531e+00,5.775116225638875049e-03,4.882896825978532817e-04
4.500000000000000111e-01,5.895135782608175207e-23,6.156058228981188307e+01,1.401814841199595429e+00,5.890713381981296966e-03,5.012120737675577207e-04
4.530000000000000138e-01,5.895135782608175207e-23,6.195925017749991781e+01,1.420287023862587317e+00,6.007833800686565411e-03,5.143754368554801426e-04
4.560000000000000164e-01,5.895135782608175207e-23,6.235776561882533287e+01,1.438877237958418043e+00,6.126487214921711409e-03,5.277823520293459638e-04
4.590000000000000191e-01,5.895135782608175207e-23,6.275612867208197798e+01,1.457585428037901476e+00,6.246683353281287307e-03,5.414354053968564338e-04
4.620000000000000218e-01,5.895135782608175207e-23,6.315433939554144160e+01,1.476411538673904955e+00,6.368431939789183892e-03,5.553371890241280955e-04
4.650000000000000244e-01,5.895135782608175207e-23,6.355239784745302956e+01,1.495355514461341295e+00,6.491742693900452721e-03,5.694903008826077530e-04
4.680000000000000271e-01,5.895135782608175207e-23,6.395030408604374372e+01,1.514417300017159684e+00,6.616625330503117172e-03,5.838973446529359618e-04
4.710000000000000298e-01,5.895135782608175207e-23,6.434805816951833890e+01,1.533596839980338356e+00,6.743089559919996506e-03,5.985609298590570913e-04
4.740000000000000324e-01,5.895135782608175207e-23,6.474566015605934410e+01,1.552894079011874373e+00,6.871145087910512581e-03,6.134836716352031361e-04
4.770000000000000351e-01,5.895135782608175207e-23,6.514311010382697020e+01,1.572308961794776305e+00,7.000801615672513911e-03,6.286681908119470591e-04
4.799999999999999822e-01,5.895135782608175207e-23,6.554040807095925913e+01,1.591841433034055786e+00,7.132068839844084990e-03,6.441171137312427797e-04
4.829999999999999849e-01,5.895135782608175207e-23,6.593755411557198443e+01,1.611491437456718634e+00,7.264956452505359936e-03,6.598330722430720621e-04
4.859999999999999876e-01,5.895135782608175207e-23,6.633454829575869383e+01,1.631258919811756414e+00,7.399474141180336154e-03,6.758187036853283364e-04
4.889999999999999902e-01,5.895135782608175207e-23,6.673139066959072352e+01,1.651143824870138666e+00,7.535631588838689714e-03,6.920766507983208519e-04
4.919999999999999929e-01,5.895135782608175207e-23,6.712808129511722655e+01,1.671146097424802912e+00,7.673438473897582941e-03,7.086095616057516136e-04
4.949999999999999956e-01,5.895135782608175207e-23,6.752462023036513017e+01,1.691265682290647554e+00,7.812904470223475464e-03,7.254200894661247791e-04
4.979999999999999982e-01,5.895135782608175207e-23,6.792100753333919272e+01,1.711502524304522765e+00,7.954039247133937868e-03,7.425108929503709170e-04
5.010000000000000009e-01,5.895135782608175207e-23,6.831724326202198938e+01,1.731856568325222057e+00,8.096852469399456673e-03,7.598846358334646056e-04
5.040000000000000036e-01,5.895135782608175207e-23,6.871332747437389799e+01,1.752327759233474280e+00,8.241353797245247123e-03,7.775439869765193987e-04
5.070000000000000062e-01,5.895135782608175207e-23,6.910926022833317006e+01,1.772916041931935194e+00,8.387552886353059900e-03,7.954916203083470640e-04
5.100000000000000089e-01,5.895135782608175207e-23,6.950504158181587400e+01,1.793621361345177467e+00,8.535459387862985234e-03,8.137302148617804164e-04
5.130000000000000115e-01,5.895135782608175207e-23,6.990067159271595187e+01,1.814443662419684689e+00,8.685082948375269160e-03,8.322624545697123377e-04
5.160000000000000142e-01,5.895135782608175207e-23,7.029615031890517685e+01,1.835382890123840705e+00,8.836433209952105489e-03,8.510910282611846255e-04
5.190000000000000169e-01,5.895135782608175207e-23,7.069147781823325261e+01,1.856438989447922738e+00,8.989519810119455528e-03,8.702186297155918137e-04
5.220000000000000195e-01,5.895135782608175207e-23,7.108665414852768549e+01,1.877611905404091841e+00,9.144352381868840057e-03,8.896479574933647888e-04
5.250000000000000222e-01,5.895135782608175207e-23,7.148167936759395502e+01,1.898901583026385786e+00,9.300940553659152107e-03,9.093817149242387462e-04
5.280000000000000249e-01,5.895135782608175207e-23,7.187655353321532914e+01,1.920307967370708413e+00,9.459293949418461078e-03,9.294226100832223914e-04
5.310000000000000275e-01,5.895135782608175207e-23,7.227127670315307739e+01,1.941831003514824072e+00,9.619422188545802971e-03,9.497733557090164971e-04
5.340000000000000302e-01,5.895135782608175207e-23,7.266584893514632881e+01,1.963470636558346527e+00,9.781334885912996643e-03,9.704366691855714072e-04
5.370000000000000329e-01,5.895135782608175207e-23,7.306027028691215719e+01,1.985226811622732512e+00,9.945041651866435781e-03,9.914152724917978370e-04
5.400000000000000355e-01,5.895135782608175207e-23,7.345454081614558106e+01,2.007099473851271743e+00,1.011055209222889474e-02,1.012711892112717156e-03
5.430000000000000382e-01,5.895135782608175207e-23,7.384866058051946425e+01,2.029088568409080029e+00,1.027787580830132920e-02,1.034329259082488600e-03
5.460000000000000409e-01,5.895135782608175207e-23,7.424262963768475743e+01,2.051194040483089509e+00,1.044702239686466465e-02,1.056270108867064230e-03
5.490000000000000435e-01,5.895135782608175207e-23,7.463644804527027077e+01,2.073415835282040653e+00,1.061800145018161091e-02,1.078537181308865563e-03
5.520000000000000462e-01,5.895135782608175207e-23,7.503011586088280183e+01,2.095753898036474716e+00,1.079082255599844199e-02,1.101133220682665734e-03
5.550000000000000488e-01,5.895135782608175207e-23,7.542363314210712133e+01,2.118208173998724408e+00,1.096549529754681403e-02,1.124060975517332571e-03
5.580000000000000515e-01,5.895135782608175207e-23,7.581699994650595897e+01,2.140778608442905018e+00,1.114202925354553647e-02,1.147323198661208367e-03
5.610000000000000542e-01,5.895135782608175207e-23,7.621021633162007447e+01,2.163465146664907746e+00,1.132043399820239007e-02,1.170922647208347918e-03
5.640000000000000568e-01,5.895135782608175207e-23,7.660328235496820071e+01,2.186267733982389938e+00,1.150071910121591365e-02,1.194862082429230202e-03
5.670000000000000595e-01,5.895135782608175207e-23,7.699619807404707217e+01,2.209186315734766204e+00,1.168289412777719256e-02,1.219144269770197631e-03
5.700000000000000622e-01,5.895135782608175207e-23,7.738896354633145336e+01,2.232220837283201753e+00,1.186696863857165940e-02,1.243771978764608493e-03
5.730000000000000648e-01,5.895135782608175207e-23,7.778157882927412459e+01,2.255371244010603515e+00,1.205295218978088417e-02,1.268747983078099802e-03
5.760000000000000675e-01,5.895135782608175207e-23,7.817404398030588197e+01,2.278637481321609481e+00,1.224085433308436631e-02,1.294075060359947509e-03
